bbox_x1,bbox_y1,bbox_x2,bbox_y2,label,fname,labels
55,49,669,294,109,cars_train/01951.jpg,Ford Edge SUV 2012
11,31,490,266,0,cars_train/01952.jpg,AM General Hummer SUV 2000
61,368,1223,836,55,cars_train/01953.jpg,Chevrolet Corvette ZR1 2012
334,551,1260,1014,139,cars_train/01955.jpg,Hyundai Azera Sedan 2012
14,63,478,320,55,cars_train/01956.jpg,Chevrolet Corvette ZR1 2012
15,188,463,350,134,cars_train/01957.jpg,Hyundai Elantra Sedan 2007
5,21,273,126,84,cars_train/01958.jpg,Dodge Caravan Minivan 1997
71,137,910,601,65,cars_train/01959.jpg,Chevrolet Cobalt SS 2010
59,224,915,708,168,cars_train/01960.jpg,Nissan NV Passenger Van 2012
21,114,500,452,66,cars_train/01961.jpg,Chevrolet Malibu Hybrid Sedan 2010
69,66,559,333,170,cars_train/01962.jpg,Nissan 240SX Coupe 1998
7,123,637,397,71,cars_train/01963.jpg,Chevrolet Monte Carlo Coupe 2007
38,10,255,199,77,cars_train/01965.jpg,Chrysler Town and Country Minivan 2012
24,37,276,169,31,cars_train/01966.jpg,BMW X5 SUV 2007
2,1,259,194,69,cars_train/01967.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
41,97,608,392,46,cars_train/01968.jpg,Buick Regal GS 2012
25,120,615,361,83,cars_train/01969.jpg,Dodge Caliber Wagon 2007
37,67,237,168,4,cars_train/01972.jpg,Acura TSX Sedan 2012
16,12,188,115,157,cars_train/01973.jpg,Maybach Landaulet Convertible 2012
159,307,997,605,56,cars_train/01975.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
38,154,474,301,160,cars_train/01976.jpg,Mercedes-Benz 300-Class Convertible 1993
53,45,530,370,86,cars_train/01977.jpg,Dodge Ram Pickup 3500 Quad Cab 2009
13,23,244,160,50,cars_train/01978.jpg,Cadillac CTS-V Sedan 2012
131,264,470,434,106,cars_train/01979.jpg,Ford Mustang Convertible 2007
97,193,923,631,147,cars_train/01980.jpg,Jeep Grand Cherokee SUV 2012
25,34,413,235,30,cars_train/01981.jpg,BMW 6 Series Convertible 2007
19,68,476,338,106,cars_train/01982.jpg,Ford Mustang Convertible 2007
35,162,624,456,183,cars_train/01985.jpg,Suzuki SX4 Sedan 2012
47,85,588,374,126,cars_train/01986.jpg,Honda Odyssey Minivan 2007
64,123,548,346,51,cars_train/01987.jpg,Cadillac SRX SUV 2012
32,52,593,324,104,cars_train/01988.jpg,Fisker Karma Sedan 2012
145,182,659,440,143,cars_train/01989.jpg,Jaguar XK XKR 2012
63,28,632,351,32,cars_train/01991.jpg,BMW X6 SUV 2012
31,1,640,220,193,cars_train/01992.jpg,Volvo 240 Sedan 1993
31,110,405,263,33,cars_train/01993.jpg,BMW M3 Coupe 2012
84,87,621,411,152,cars_train/01995.jpg,Lamborghini Diablo Coupe 2001
128,126,767,437,164,cars_train/01996.jpg,Mercedes-Benz S-Class Sedan 2012
147,178,951,633,191,cars_train/01997.jpg,Volkswagen Beetle Hatchback 2012
12,39,237,166,107,cars_train/01998.jpg,Ford Freestar Minivan 2007
68,120,433,330,123,cars_train/01999.jpg,HUMMER H3T Crew Cab 2010
38,75,380,193,39,cars_train/02000.jpg,Bentley Arnage Sedan 2009
56,110,609,440,147,cars_train/02001.jpg,Jeep Grand Cherokee SUV 2012
8,1,272,134,51,cars_train/02002.jpg,Cadillac SRX SUV 2012
10,340,1591,950,100,cars_train/02003.jpg,Ferrari FF Coupe 2012
17,75,279,158,140,cars_train/02005.jpg,Infiniti G Coupe IPL 2012
57,43,194,127,33,cars_train/02006.jpg,BMW M3 Coupe 2012
31,146,615,444,114,cars_train/02008.jpg,Ford Focus Sedan 2007
14,22,262,122,24,cars_train/02009.jpg,Audi TT RS Coupe 2012
66,46,545,426,36,cars_train/02010.jpg,BMW X3 SUV 2012
318,76,1193,711,190,cars_train/02011.jpg,Volkswagen Golf Hatchback 1991
128,71,417,292,89,cars_train/02012.jpg,Dodge Dakota Crew Cab 2010
73,56,591,395,167,cars_train/02013.jpg,Nissan Leaf Hatchback 2012
35,114,550,327,15,cars_train/02015.jpg,Audi V8 Sedan 1994
65,122,568,325,76,cars_train/02016.jpg,Chrysler Sebring Convertible 2010
33,200,1001,661,91,cars_train/02017.jpg,Dodge Magnum Wagon 2008
210,82,944,734,31,cars_train/02018.jpg,BMW X5 SUV 2007
54,69,546,379,51,cars_train/02019.jpg,Cadillac SRX SUV 2012
103,335,1151,784,100,cars_train/02020.jpg,Ferrari FF Coupe 2012
7,59,390,328,145,cars_train/02021.jpg,Jeep Wrangler SUV 2012
43,49,266,176,81,cars_train/02023.jpg,Daewoo Nubira Wagon 2002
20,110,415,294,147,cars_train/02024.jpg,Jeep Grand Cherokee SUV 2012
10,42,310,180,21,cars_train/02025.jpg,Audi S5 Coupe 2012
154,74,593,444,123,cars_train/02026.jpg,HUMMER H3T Crew Cab 2010
69,123,1073,705,27,cars_train/02027.jpg,BMW 1 Series Coupe 2012
6,14,216,107,30,cars_train/02029.jpg,BMW 6 Series Convertible 2007
29,51,259,187,117,cars_train/02030.jpg,GMC Terrain SUV 2012
33,12,226,191,124,cars_train/02031.jpg,HUMMER H2 SUT Crew Cab 2009
12,99,380,216,15,cars_train/02032.jpg,Audi V8 Sedan 1994
19,34,241,158,33,cars_train/02033.jpg,BMW M3 Coupe 2012
11,123,500,358,119,cars_train/02035.jpg,GMC Yukon Hybrid SUV 2012
47,89,639,395,118,cars_train/02036.jpg,GMC Savana Van 2012
115,164,1342,669,101,cars_train/02037.jpg,Ferrari California Convertible 2012
70,3,617,337,95,cars_train/02038.jpg,Dodge Charger Sedan 2012
22,159,977,588,193,cars_train/02039.jpg,Volvo 240 Sedan 1993
24,59,294,221,96,cars_train/02040.jpg,Dodge Charger SRT-8 2009
73,278,1010,659,20,cars_train/02041.jpg,Audi S5 Convertible 2012
181,124,1780,1057,26,cars_train/02042.jpg,BMW 1 Series Convertible 2012
129,165,793,545,22,cars_train/02044.jpg,Audi S4 Sedan 2012
135,86,463,300,176,cars_train/02045.jpg,Rolls-Royce Phantom Sedan 2012
24,123,618,354,31,cars_train/02046.jpg,BMW X5 SUV 2007
43,50,136,90,56,cars_train/02047.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
27,17,297,209,75,cars_train/02048.jpg,Chrysler Aspen SUV 2009
30,65,331,199,0,cars_train/02050.jpg,AM General Hummer SUV 2000
54,135,1461,822,193,cars_train/02051.jpg,Volvo 240 Sedan 1993
22,12,245,178,110,cars_train/02053.jpg,Ford Ranger SuperCab 2011
183,4,1186,780,195,cars_train/02054.jpg,smart fortwo Convertible 2012
22,160,580,385,10,cars_train/02055.jpg,Aston Martin Virage Coupe 2012
36,161,611,355,101,cars_train/02057.jpg,Ferrari California Convertible 2012
269,339,884,671,22,cars_train/02059.jpg,Audi S4 Sedan 2012
11,52,595,293,67,cars_train/02060.jpg,Chevrolet TrailBlazer SS 2009
43,110,646,427,182,cars_train/02061.jpg,Suzuki SX4 Hatchback 2012
31,52,453,239,173,cars_train/02062.jpg,Ram C/V Cargo Van Minivan 2012
39,113,467,320,34,cars_train/02063.jpg,BMW M5 Sedan 2010
2,22,296,199,147,cars_train/02064.jpg,Jeep Grand Cherokee SUV 2012
73,163,674,401,1,cars_train/02065.jpg,Acura RL Sedan 2012
46,315,1249,943,97,cars_train/02066.jpg,Eagle Talon Hatchback 1998
241,78,1105,781,193,cars_train/02067.jpg,Volvo 240 Sedan 1993
32,56,783,453,15,cars_train/02068.jpg,Audi V8 Sedan 1994
1,550,2320,2506,167,cars_train/02069.jpg,Nissan Leaf Hatchback 2012
74,38,375,289,94,cars_train/02070.jpg,Dodge Durango SUV 2007
21,2,233,100,126,cars_train/02071.jpg,Honda Odyssey Minivan 2007
250,205,1092,759,144,cars_train/02072.jpg,Jeep Patriot SUV 2012
122,176,929,611,159,cars_train/02073.jpg,McLaren MP4-12C Coupe 2012
18,67,496,342,85,cars_train/02074.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
9,16,294,156,76,cars_train/02075.jpg,Chrysler Sebring Convertible 2010
17,69,247,157,160,cars_train/02076.jpg,Mercedes-Benz 300-Class Convertible 1993
82,307,1369,1036,95,cars_train/02078.jpg,Dodge Charger Sedan 2012
45,181,2582,1848,74,cars_train/02079.jpg,Chevrolet Silverado 1500 Regular Cab 2012
37,61,756,504,31,cars_train/02081.jpg,BMW X5 SUV 2007
205,77,595,295,57,cars_train/02082.jpg,Chevrolet Traverse SUV 2012
51,116,630,371,151,cars_train/02083.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
13,40,257,143,115,cars_train/02085.jpg,Ford E-Series Wagon Van 2012
51,68,595,381,191,cars_train/02086.jpg,Volkswagen Beetle Hatchback 2012
19,533,3220,1953,29,cars_train/02087.jpg,BMW 3 Series Wagon 2012
42,79,613,480,153,cars_train/02090.jpg,Land Rover Range Rover SUV 2012
15,93,632,373,71,cars_train/02091.jpg,Chevrolet Monte Carlo Coupe 2007
19,91,482,311,112,cars_train/02093.jpg,Ford F-150 Regular Cab 2012
89,43,542,339,145,cars_train/02094.jpg,Jeep Wrangler SUV 2012
90,189,1495,820,5,cars_train/02095.jpg,Acura Integra Type R 2001
33,156,736,524,43,cars_train/02096.jpg,Bentley Continental Flying Spur Sedan 2007
15,17,636,440,57,cars_train/02098.jpg,Chevrolet Traverse SUV 2012
66,64,598,385,88,cars_train/02100.jpg,Dodge Journey SUV 2012
17,39,237,156,52,cars_train/02101.jpg,Cadillac Escalade EXT Crew Cab 2007
20,23,274,196,173,cars_train/02102.jpg,Ram C/V Cargo Van Minivan 2012
34,262,766,650,195,cars_train/02103.jpg,smart fortwo Convertible 2012
25,215,625,411,172,cars_train/02104.jpg,Porsche Panamera Sedan 2012
10,142,465,309,179,cars_train/02105.jpg,Spyker C8 Coupe 2009
129,94,502,382,75,cars_train/02106.jpg,Chrysler Aspen SUV 2009
23,57,232,186,64,cars_train/02107.jpg,Chevrolet Avalanche Crew Cab 2012
53,122,993,553,146,cars_train/02108.jpg,Jeep Liberty SUV 2012
31,51,635,399,47,cars_train/02109.jpg,Buick Rainier SUV 2007
116,141,535,367,95,cars_train/02110.jpg,Dodge Charger Sedan 2012
20,7,239,174,4,cars_train/02111.jpg,Acura TSX Sedan 2012
95,84,612,391,113,cars_train/02112.jpg,Ford F-150 Regular Cab 2007
109,39,980,590,58,cars_train/02113.jpg,Chevrolet Camaro Convertible 2012
9,37,651,477,22,cars_train/02114.jpg,Audi S4 Sedan 2012
11,37,441,206,50,cars_train/02115.jpg,Cadillac CTS-V Sedan 2012
1,79,1918,1120,152,cars_train/02117.jpg,Lamborghini Diablo Coupe 2001
44,162,605,360,114,cars_train/02119.jpg,Ford Focus Sedan 2007
44,63,448,253,141,cars_train/02120.jpg,Infiniti QX56 SUV 2011
143,114,546,374,67,cars_train/02121.jpg,Chevrolet TrailBlazer SS 2009
74,88,517,354,136,cars_train/02123.jpg,Hyundai Genesis Sedan 2012
9,97,493,252,3,cars_train/02124.jpg,Acura TL Type-S 2008
7,20,298,197,142,cars_train/02126.jpg,Isuzu Ascender SUV 2008
20,23,280,164,147,cars_train/02129.jpg,Jeep Grand Cherokee SUV 2012
81,140,524,337,188,cars_train/02131.jpg,Toyota 4Runner SUV 2012
26,290,996,610,90,cars_train/02132.jpg,Dodge Dakota Club Cab 2007
126,143,907,715,116,cars_train/02133.jpg,Ford Fiesta Sedan 2012
147,149,905,654,56,cars_train/02134.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
67,103,533,366,86,cars_train/02135.jpg,Dodge Ram Pickup 3500 Quad Cab 2009
128,33,515,309,130,cars_train/02136.jpg,Hyundai Santa Fe SUV 2012
19,118,557,340,136,cars_train/02137.jpg,Hyundai Genesis Sedan 2012
20,272,982,633,163,cars_train/02138.jpg,Mercedes-Benz E-Class Sedan 2012
2,3,217,117,160,cars_train/02139.jpg,Mercedes-Benz 300-Class Convertible 1993
14,164,1011,615,102,cars_train/02141.jpg,Ferrari 458 Italia Convertible 2012
37,82,594,380,25,cars_train/02144.jpg,BMW ActiveHybrid 5 Sedan 2012
112,7,853,717,0,cars_train/02145.jpg,AM General Hummer SUV 2000
8,14,294,142,106,cars_train/02146.jpg,Ford Mustang Convertible 2007
74,114,585,432,177,cars_train/02147.jpg,Scion xD Hatchback 2012
95,124,617,401,132,cars_train/02148.jpg,Hyundai Veracruz SUV 2012
57,107,611,421,47,cars_train/02149.jpg,Buick Rainier SUV 2007
55,82,564,338,168,cars_train/02150.jpg,Nissan NV Passenger Van 2012
206,135,1543,1076,148,cars_train/02151.jpg,Jeep Compass SUV 2012
4,51,458,291,26,cars_train/02152.jpg,BMW 1 Series Convertible 2012
208,47,483,364,165,cars_train/02153.jpg,Mercedes-Benz Sprinter Van 2012
67,62,212,185,28,cars_train/02154.jpg,BMW 3 Series Sedan 2012
86,38,197,151,44,cars_train/02155.jpg,Bugatti Veyron 16.4 Convertible 2009
54,55,305,220,122,cars_train/02156.jpg,Geo Metro Convertible 1993
156,175,484,332,117,cars_train/02157.jpg,GMC Terrain SUV 2012
56,200,514,396,143,cars_train/02159.jpg,Jaguar XK XKR 2012
63,5,940,723,168,cars_train/02160.jpg,Nissan NV Passenger Van 2012
49,38,575,447,148,cars_train/02161.jpg,Jeep Compass SUV 2012
40,134,759,463,101,cars_train/02162.jpg,Ferrari California Convertible 2012
104,325,1180,776,169,cars_train/02163.jpg,Nissan Juke Hatchback 2012
108,49,600,327,30,cars_train/02164.jpg,BMW 6 Series Convertible 2007
49,35,565,439,23,cars_train/02165.jpg,Audi S4 Sedan 2007
185,454,1947,1129,106,cars_train/02167.jpg,Ford Mustang Convertible 2007
52,27,575,418,64,cars_train/02169.jpg,Chevrolet Avalanche Crew Cab 2012
12,6,314,202,113,cars_train/02170.jpg,Ford F-150 Regular Cab 2007
32,305,1595,981,17,cars_train/02171.jpg,Audi 100 Wagon 1994
49,49,203,164,33,cars_train/02172.jpg,BMW M3 Coupe 2012
184,284,840,696,104,cars_train/02173.jpg,Fisker Karma Sedan 2012
12,58,297,192,43,cars_train/02175.jpg,Bentley Continental Flying Spur Sedan 2007
17,111,358,240,16,cars_train/02176.jpg,Audi 100 Sedan 1994
22,30,625,531,100,cars_train/02177.jpg,Ferrari FF Coupe 2012
15,77,454,272,126,cars_train/02178.jpg,Honda Odyssey Minivan 2007
103,180,587,434,119,cars_train/02179.jpg,GMC Yukon Hybrid SUV 2012
31,74,549,384,47,cars_train/02181.jpg,Buick Rainier SUV 2007
28,2,608,423,194,cars_train/02183.jpg,Volvo XC90 SUV 2007
95,30,492,256,179,cars_train/02184.jpg,Spyker C8 Coupe 2009
47,208,997,667,19,cars_train/02185.jpg,Audi S6 Sedan 2011
56,67,420,284,177,cars_train/02186.jpg,Scion xD Hatchback 2012
28,8,183,138,142,cars_train/02187.jpg,Isuzu Ascender SUV 2008
58,1,582,373,29,cars_train/02188.jpg,BMW 3 Series Wagon 2012
10,67,575,302,171,cars_train/02190.jpg,Plymouth Neon Coupe 1999
61,45,752,502,144,cars_train/02192.jpg,Jeep Patriot SUV 2012
52,42,504,315,173,cars_train/02193.jpg,Ram C/V Cargo Van Minivan 2012
62,210,673,475,121,cars_train/02196.jpg,GMC Canyon Extended Cab 2012
180,78,600,402,157,cars_train/02197.jpg,Maybach Landaulet Convertible 2012
4,56,395,229,103,cars_train/02199.jpg,Ferrari 458 Italia Coupe 2012
70,117,461,330,59,cars_train/02200.jpg,Chevrolet HHR SS 2010
91,107,937,561,159,cars_train/02201.jpg,McLaren MP4-12C Coupe 2012
295,120,1199,519,151,cars_train/02202.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
114,86,406,288,65,cars_train/02203.jpg,Chevrolet Cobalt SS 2010
35,74,611,409,67,cars_train/02205.jpg,Chevrolet TrailBlazer SS 2009
61,82,948,673,131,cars_train/02206.jpg,Hyundai Tucson SUV 2012
18,23,639,387,72,cars_train/02207.jpg,Chevrolet Malibu Sedan 2007
25,76,563,312,52,cars_train/02209.jpg,Cadillac Escalade EXT Crew Cab 2007
24,77,267,186,155,cars_train/02210.jpg,Lincoln Town Car Sedan 2011
45,116,547,393,73,cars_train/02212.jpg,Chevrolet Silverado 1500 Extended Cab 2012
501,443,1088,706,136,cars_train/02213.jpg,Hyundai Genesis Sedan 2012
13,14,301,155,17,cars_train/02214.jpg,Audi 100 Wagon 1994
126,27,522,445,57,cars_train/02215.jpg,Chevrolet Traverse SUV 2012
89,42,868,504,99,cars_train/02216.jpg,FIAT 500 Convertible 2012
35,81,428,294,138,cars_train/02217.jpg,Hyundai Elantra Touring Hatchback 2012
328,274,1017,689,144,cars_train/02218.jpg,Jeep Patriot SUV 2012
34,33,663,401,148,cars_train/02219.jpg,Jeep Compass SUV 2012
73,164,936,471,12,cars_train/02220.jpg,Audi A5 Coupe 2012
55,68,529,450,31,cars_train/02221.jpg,BMW X5 SUV 2007
29,66,597,228,58,cars_train/02222.jpg,Chevrolet Camaro Convertible 2012
11,98,734,463,84,cars_train/02223.jpg,Dodge Caravan Minivan 1997
7,61,290,205,79,cars_train/02224.jpg,Chrysler Crossfire Convertible 2008
109,163,553,425,116,cars_train/02226.jpg,Ford Fiesta Sedan 2012
86,68,199,158,164,cars_train/02227.jpg,Mercedes-Benz S-Class Sedan 2012
38,134,463,311,136,cars_train/02228.jpg,Hyundai Genesis Sedan 2012
107,445,884,665,157,cars_train/02229.jpg,Maybach Landaulet Convertible 2012
28,32,340,178,68,cars_train/02230.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
109,88,561,349,34,cars_train/02232.jpg,BMW M5 Sedan 2010
31,2,357,176,27,cars_train/02233.jpg,BMW 1 Series Coupe 2012
61,58,335,236,38,cars_train/02234.jpg,Bentley Continental Supersports Conv. Convertible 2012
203,497,2792,1959,65,cars_train/02235.jpg,Chevrolet Cobalt SS 2010
14,41,291,165,160,cars_train/02237.jpg,Mercedes-Benz 300-Class Convertible 1993
68,135,389,282,137,cars_train/02238.jpg,Hyundai Sonata Sedan 2012
55,41,969,673,132,cars_train/02239.jpg,Hyundai Veracruz SUV 2012
185,495,1497,964,3,cars_train/02240.jpg,Acura TL Type-S 2008
204,227,627,511,26,cars_train/02241.jpg,BMW 1 Series Convertible 2012
36,72,594,413,63,cars_train/02242.jpg,Chevrolet Express Cargo Van 2007
122,123,503,292,168,cars_train/02243.jpg,Nissan NV Passenger Van 2012
180,152,461,362,21,cars_train/02244.jpg,Audi S5 Coupe 2012
17,30,405,278,47,cars_train/02245.jpg,Buick Rainier SUV 2007
128,203,922,710,163,cars_train/02246.jpg,Mercedes-Benz E-Class Sedan 2012
31,125,624,349,113,cars_train/02247.jpg,Ford F-150 Regular Cab 2007
86,131,507,384,78,cars_train/02248.jpg,Chrysler 300 SRT-8 2010
114,79,600,356,177,cars_train/02249.jpg,Scion xD Hatchback 2012
19,39,630,351,187,cars_train/02250.jpg,Toyota Corolla Sedan 2012
26,34,246,156,91,cars_train/02251.jpg,Dodge Magnum Wagon 2008
35,53,272,190,161,cars_train/02252.jpg,Mercedes-Benz C-Class Sedan 2012
26,217,582,396,20,cars_train/02253.jpg,Audi S5 Convertible 2012
52,49,668,354,123,cars_train/02254.jpg,HUMMER H3T Crew Cab 2010
60,41,365,169,180,cars_train/02255.jpg,Suzuki Aerio Sedan 2007
6,42,1022,366,56,cars_train/02257.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
51,81,655,408,25,cars_train/02258.jpg,BMW ActiveHybrid 5 Sedan 2012
14,19,450,274,43,cars_train/02259.jpg,Bentley Continental Flying Spur Sedan 2007
24,180,605,398,39,cars_train/02260.jpg,Bentley Arnage Sedan 2009
76,31,574,261,184,cars_train/02261.jpg,Tesla Model S Sedan 2012
89,129,532,412,176,cars_train/02263.jpg,Rolls-Royce Phantom Sedan 2012
162,87,567,318,20,cars_train/02264.jpg,Audi S5 Convertible 2012
39,72,653,462,74,cars_train/02265.jpg,Chevrolet Silverado 1500 Regular Cab 2012
67,44,180,113,51,cars_train/02266.jpg,Cadillac SRX SUV 2012
28,67,479,284,18,cars_train/02267.jpg,Audi TT Hatchback 2011
13,124,1967,1464,94,cars_train/02269.jpg,Dodge Durango SUV 2007
137,164,761,421,100,cars_train/02270.jpg,Ferrari FF Coupe 2012
18,24,250,166,124,cars_train/02271.jpg,HUMMER H2 SUT Crew Cab 2009
41,31,753,468,182,cars_train/02272.jpg,Suzuki SX4 Hatchback 2012
228,83,1253,887,22,cars_train/02273.jpg,Audi S4 Sedan 2012
53,80,310,175,56,cars_train/02276.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
96,46,487,186,136,cars_train/02277.jpg,Hyundai Genesis Sedan 2012
99,93,690,477,131,cars_train/02278.jpg,Hyundai Tucson SUV 2012
36,40,999,751,193,cars_train/02279.jpg,Volvo 240 Sedan 1993
190,139,508,394,131,cars_train/02280.jpg,Hyundai Tucson SUV 2012
186,177,1284,819,111,cars_train/02282.jpg,Ford GT Coupe 2006
8,48,296,194,185,cars_train/02283.jpg,Toyota Sequoia SUV 2012
16,45,291,157,187,cars_train/02284.jpg,Toyota Corolla Sedan 2012
125,339,2008,1332,7,cars_train/02286.jpg,Aston Martin V8 Vantage Convertible 2012
12,20,377,281,33,cars_train/02287.jpg,BMW M3 Coupe 2012
151,20,551,221,121,cars_train/02288.jpg,GMC Canyon Extended Cab 2012
54,19,233,147,164,cars_train/02289.jpg,Mercedes-Benz S-Class Sedan 2012
65,15,232,116,118,cars_train/02290.jpg,GMC Savana Van 2012
17,53,607,443,93,cars_train/02291.jpg,Dodge Durango SUV 2012
2,15,83,61,17,cars_train/02292.jpg,Audi 100 Wagon 1994
8,141,618,344,69,cars_train/02295.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
101,66,555,407,67,cars_train/02296.jpg,Chevrolet TrailBlazer SS 2009
32,62,603,423,119,cars_train/02297.jpg,GMC Yukon Hybrid SUV 2012
131,15,459,205,67,cars_train/02299.jpg,Chevrolet TrailBlazer SS 2009
54,75,449,300,119,cars_train/02301.jpg,GMC Yukon Hybrid SUV 2012
27,151,623,391,49,cars_train/02303.jpg,Buick Enclave SUV 2012
38,74,244,179,15,cars_train/02304.jpg,Audi V8 Sedan 1994
29,95,557,375,76,cars_train/02306.jpg,Chrysler Sebring Convertible 2010
11,43,472,232,149,cars_train/02307.jpg,Lamborghini Reventon Coupe 2008
44,79,584,392,66,cars_train/02308.jpg,Chevrolet Malibu Hybrid Sedan 2010
20,102,376,225,106,cars_train/02310.jpg,Ford Mustang Convertible 2007
56,1,394,176,0,cars_train/02311.jpg,AM General Hummer SUV 2000
49,117,386,265,55,cars_train/02312.jpg,Chevrolet Corvette ZR1 2012
18,63,445,267,1,cars_train/02314.jpg,Acura RL Sedan 2012
27,235,665,465,63,cars_train/02316.jpg,Chevrolet Express Cargo Van 2007
31,67,573,332,86,cars_train/02318.jpg,Dodge Ram Pickup 3500 Quad Cab 2009
41,225,957,579,61,cars_train/02319.jpg,Chevrolet Tahoe Hybrid SUV 2012
8,36,268,198,142,cars_train/02320.jpg,Isuzu Ascender SUV 2008
38,52,410,322,174,cars_train/02322.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012
40,46,539,324,25,cars_train/02324.jpg,BMW ActiveHybrid 5 Sedan 2012
34,51,382,258,14,cars_train/02325.jpg,Audi R8 Coupe 2012
37,81,554,311,9,cars_train/02326.jpg,Aston Martin Virage Convertible 2012
18,27,298,211,147,cars_train/02327.jpg,Jeep Grand Cherokee SUV 2012
153,215,606,464,100,cars_train/02328.jpg,Ferrari FF Coupe 2012
84,463,1915,1014,103,cars_train/02329.jpg,Ferrari 458 Italia Coupe 2012
4,19,276,199,161,cars_train/02330.jpg,Mercedes-Benz C-Class Sedan 2012
18,45,404,307,194,cars_train/02331.jpg,Volvo XC90 SUV 2007
65,92,606,420,194,cars_train/02332.jpg,Volvo XC90 SUV 2007
8,17,292,181,110,cars_train/02333.jpg,Ford Ranger SuperCab 2011
69,175,1133,643,24,cars_train/02334.jpg,Audi TT RS Coupe 2012
39,151,492,392,152,cars_train/02337.jpg,Lamborghini Diablo Coupe 2001
31,40,183,154,27,cars_train/02338.jpg,BMW 1 Series Coupe 2012
26,26,268,160,91,cars_train/02339.jpg,Dodge Magnum Wagon 2008
47,220,980,715,82,cars_train/02340.jpg,Dodge Caliber Wagon 2012
10,52,194,109,17,cars_train/02341.jpg,Audi 100 Wagon 1994
72,156,500,322,136,cars_train/02342.jpg,Hyundai Genesis Sedan 2012
34,19,254,159,37,cars_train/02343.jpg,BMW Z4 Convertible 2012
614,9,1279,329,193,cars_train/02344.jpg,Volvo 240 Sedan 1993
25,74,368,282,109,cars_train/02345.jpg,Ford Edge SUV 2012
14,22,256,162,101,cars_train/02346.jpg,Ferrari California Convertible 2012
